iter	MultiRMSE
1497	0.007233071373
1498	0.007232806881
1499	0.007232563597
1500	0.007232284846
1501	0.00723176449
1502	0.0072314914
1503	0.007231233003
1504	0.007230959906
1505	0.007230587561
1506	0.00723034658
1507	0.007229880477
1508	0.00722939937
1509	0.007229188697
1510	0.007228753697
1511	0.007228449745
1512	0.007228132168
1513	0.007227385855
1514	0.007226996885
1515	0.007226784283
1516	0.007226581373
1517	0.007226016433
1518	0.007225561155
1519	0.007224938466
1520	0.007224411899
1521	0.007224230092
1522	0.007223975175
1523	0.007223543283
1524	0.007223133803
1525	0.007222966483
1526	0.007222323664
1527	0.007222024399
1528	0.007221634383
1529	0.007221396354
1530	0.007220865893
1531	0.007220186479
1532	0.007219839093
1533	0.007219523624
1534	0.007219399037
1535	0.007219043827
1536	0.00721892313
1537	0.007218661135
1538	0.007218218248
1539	0.007217697614
1540	0.007217570255
1541	0.007217026646
1542	0.007216596783
1543	0.007216016956
1544	0.007215512527
1545	0.007215262313
1546	0.00721509208
1547	0.007214715147
1548	0.007214436036
1549	0.007214008407
1550	0.00721335468
1551	0.007213146091
1552	0.007212731607
1553	0.007212604648
1554	0.007212199472
1555	0.007211839509
1556	0.007211493526
1557	0.007211151508
1558	0.007210983759
1559	0.007210628433
1560	0.007210348469
1561	0.007209544968
1562	0.00720933393
1563	0.007209244283
1564	0.007208916271
1565	0.007208376603
1566	0.007208199056
1567	0.007207508139
1568	0.007207249166
1569	0.007206730353
1570	0.007206384181
1571	0.007205764749
1572	0.007205268273
1573	0.007204866892
1574	0.007204456219
1575	0.007204046071
1576	0.007203603983
1577	0.007203390869
1578	0.007202804294
1579	0.007202541196
1580	0.007202029925
1581	0.007201783655
1582	0.007201598207
1583	0.007201250671
1584	0.00720073538
1585	0.007200527942
1586	0.007200012526
1587	0.007199731002
1588	0.007199344918
1589	0.007198879853
1590	0.00719854257
1591	0.007198204267
1592	0.007198054139
1593	0.007197264442
1594	0.007196649678
1595	0.007196498101
1596	0.007196045933
1597	0.00719589869
1598	0.007195354832
1599	0.007195173702
1600	0.00719498464
1601	0.007194683933
1602	0.0071945415
1603	0.007194127537
1604	0.007193730578
1605	0.007192930863
1606	0.007192598028
1607	0.007192102265
1608	0.007191696881
1609	0.007190997591
1610	0.00719080171
1611	0.00719064289
1612	0.007190241898
1613	0.007190019596
1614	0.007189654136
1615	0.007189162862
1616	0.007188929014
1617	0.007188721119
1618	0.007188294569
1619	0.007187722895
1620	0.007187035686
1621	0.007186521078
1622	0.007186087466
1623	0.007185886831
1624	0.007185457637
1625	0.007185331372
1626	0.007184929719
1627	0.007184430987
1628	0.00718390383
1629	0.007183603001
1630	0.00718274305
1631	0.007182423226
1632	0.007182252936
1633	0.007181820815
1634	0.007181581501
1635	0.007181324171
1636	0.00718119131
1637	0.007180784912
1638	0.007180593145
1639	0.007180059089
1640	0.007179754055
1641	0.007178971316
1642	0.007178564068
1643	0.007178130268
1644	0.007177805858
1645	0.007177519865
1646	0.007177158653
1647	0.007176880216
1648	0.007176615474
1649	0.007176201217
1650	0.007175938481
1651	0.007175683052
1652	0.007175171068
1653	0.007175020161
1654	0.007174378042
1655	0.007174282698
1656	0.00717395277
1657	0.007173694876
1658	0.00717336346
1659	0.007173227365
1660	0.007172984738
1661	0.007172476231
1662	0.007172327365
1663	0.007172104218
1664	0.007171762613
1665	0.007171332984
1666	0.007170798379
1667	0.007170382225
1668	0.007170021288
1669	0.007169801575
1670	0.007169389498
1671	0.00716882783
1672	0.007168557081
1673	0.007168193419
1674	0.007167959386
1675	0.007167686682
1676	0.007166983424
1677	0.007166485341
1678	0.007166127034
1679	0.007165662698
1680	0.007165528446
1681	0.007165385284
1682	0.007165226237
1683	0.007164784608
1684	0.007164517227
1685	0.007163887398
1686	0.007163244898
1687	0.007163095958
1688	0.007162941377
1689	0.007162848406
1690	0.007162399595
1691	0.007162124755
1692	0.007162032095
1693	0.007161597779
1694	0.007161086865
1695	0.00716090973
1696	0.007160539615
1697	0.007160308532
1698	0.007160130025
1699	0.007159958902
1700	0.007159669215
1701	0.007159520417
1702	0.007159241612
1703	0.007158880559
1704	0.007158267497
1705	0.007157983422
1706	0.007157576957
1707	0.007157324373
1708	0.007157184955
1709	0.00715675244
1710	0.007156472264
1711	0.007156220309
1712	0.007155409062
1713	0.00715500549
1714	0.007154617602
1715	0.007154264407
1716	0.007154029323
1717	0.007153793588
1718	0.007153455847
1719	0.007153245221
1720	0.007153017197
1721	0.007152867666
1722	0.007152764132
1723	0.00715261334
1724	0.007152460665
1725	0.00715207161
1726	0.007151775721
1727	0.007151638544
1728	0.00715143572
1729	0.007150980694
1730	0.007150745193
1731	0.007150458431
1732	0.007150016809
1733	0.007149654759
1734	0.007149446244
1735	0.007149214518
1736	0.00714902193
1737	0.007148445611
1738	0.007148215931
1739	0.007147896283
1740	0.00714772845
1741	0.007147427506
1742	0.007147234625
1743	0.007146994783
1744	0.007146883463
1745	0.007146581609
1746	0.007146486934
1747	0.007146126586
1748	0.007145865326
1749	0.007145369702
1750	0.007144770817
1751	0.007144606507
1752	0.007144498166
1753	0.007143818005
1754	0.007143719661
1755	0.007143581483
1756	0.007143320553
1757	0.007143205762
1758	0.007142688958
1759	0.007142042494
1760	0.007141367691
1761	0.00714074596
1762	0.007140423568
1763	0.007140000665
1764	0.007139319279
1765	0.007138589065
1766	0.007138044028
1767	0.007137715297
1768	0.00713745425
1769	0.007137011611
1770	0.007136751374
1771	0.007136322837
1772	0.007135966104
1773	0.007135645834
1774	0.007135271373
1775	0.007134951517
1776	0.007134830082
1777	0.007134684921
1778	0.007134258847
1779	0.00713392652
1780	0.007133814081
1781	0.007133546437
1782	0.007133067836
1783	0.007132651727
1784	0.007132393386
1785	0.007132101646
1786	0.007131971254
1787	0.007131240124
1788	0.007130552636
1789	0.00713015319
1790	0.007129971513
1791	0.007129414359
1792	0.007128923267
1793	0.007128441291
1794	0.007128285574
1795	0.007128003461
1796	0.007127611868
1797	0.00712720206
1798	0.007126486064
1799	0.007126343282
1800	0.007126086435
1801	0.007125691764
1802	0.007125498386
1803	0.007125039617
1804	0.007124812903
1805	0.007124650345
1806	0.007124287381
1807	0.007123903935
1808	0.00712366438
1809	0.007123459925
1810	0.007123296786
1811	0.007122735557
1812	0.007122482625
1813	0.007122357614
1814	0.007122151955
1815	0.007121917477
1816	0.007121780338
1817	0.007121310618
1818	0.007120938768
1819	0.007120115172
1820	0.007119614308
1821	0.00711888123
1822	0.007118620779
1823	0.007118452525
1824	0.007117870167
1825	0.007117727515
1826	0.007117530921
1827	0.007117207647
1828	0.007116772186
1829	0.007116191249
1830	0.007115999447
1831	0.007115575525
1832	0.007115191809
1833	0.007115006121
1834	0.007114842705
1835	0.007114603144
1836	0.00711408005
1837	0.00711372298
1838	0.007113563279
1839	0.007113090657
1840	0.007112849111
1841	0.007112670175
1842	0.007112352241
1843	0.007111868782
1844	0.007111725201
1845	0.007111503203
1846	0.007111385946
1847	0.007111085172
1848	0.007110792405
1849	0.0071102202
1850	0.007109848661
1851	0.007109741166
1852	0.00710941819
1853	0.007109314265
1854	0.007109221421
1855	0.007108985842
1856	0.007108651069
1857	0.00710830079
1858	0.007108113862
1859	0.007107728054
1860	0.007107595206
1861	0.007107191006
1862	0.0071070017
1863	0.00710664314
1864	0.007106283804
1865	0.007106180171
1866	0.007105982002
1867	0.00710579878
1868	0.007105751413
1869	0.007105605305
1870	0.007105467504
1871	0.007105274489
1872	0.007104814794
1873	0.007104662903
1874	0.007104338868
1875	0.007104181581
1876	0.00710386574
1877	0.007103541341
1878	0.007103383357
1879	0.007103090556
1880	0.007102894774
1881	0.00710278433
1882	0.007102717213
1883	0.007102387302
1884	0.007102137105
1885	0.00710182135
1886	0.007101677798
1887	0.007101552196
1888	0.007101376047
1889	0.007101158425
1890	0.007100659766
1891	0.007100443332
1892	0.007100336267
1893	0.00710010202
1894	0.007099979037
1895	0.00709985376
1896	0.007099574211
1897	0.007099214807
1898	0.007098870287
1899	0.00709841064
1900	0.007098221315
1901	0.007098082919
1902	0.007097986861
1903	0.007097471526
1904	0.007097414499
1905	0.007097279334
1906	0.007096971561
1907	0.007096874321
1908	0.007096604915
1909	0.007096202275
1910	0.007096060218
1911	0.007095703948
1912	0.007095595011
1913	0.007095114296
1914	0.007094860128
1915	0.007094663907
1916	0.007094405198
1917	0.007094266508
1918	0.007094141463
1919	0.007093614194
1920	0.007093473424
1921	0.007092442982
1922	0.007092242212
1923	0.007092025214
1924	0.007091676934
1925	0.007091394704
1926	0.007091230763
1927	0.007090986334
1928	0.007090716257
1929	0.007090289789
1930	0.007090025455
1931	0.007089543956
1932	0.007089108955
1933	0.007088707361
1934	0.007088585602
1935	0.007088477177
1936	0.007088408989
1937	0.007088234172
1938	0.00708776372
1939	0.00708737292
1940	0.007087119403
1941	0.007086677949
1942	0.00708628219
1943	0.007086090027
1944	0.007085864253
1945	0.007085555654
1946	0.007085210728
1947	0.007084680608
1948	0.007084550909
1949	0.007083959221
1950	0.007083319277
1951	0.007082755313
1952	0.00708251744
1953	0.00708237996
1954	0.007081640101
1955	0.007081422603
1956	0.007081083254
1957	0.007080868198
1958	0.00708059813
1959	0.007080187452
1960	0.007079932274
1961	0.007079774731
1962	0.007079390852
1963	0.007079319521
1964	0.007078969724
1965	0.007078572787
1966	0.007078342031
1967	0.007078197157
1968	0.007077789334
1969	0.007077668299
1970	0.007077117173
1971	0.007076844016
1972	0.007076736418
1973	0.007076493038
1974	0.007076361975
1975	0.007076142343
1976	0.007075852287
1977	0.007075598007
1978	0.007075393291
1979	0.007075120252
1980	0.007074818322
1981	0.007074703768
1982	0.0070742862
1983	0.007074081183
1984	0.007073925559
1985	0.007073741107
1986	0.007073481371
1987	0.00707316507
1988	0.007072914562
1989	0.007072660406
1990	0.007072442394
1991	0.007072389323
1992	0.007072229703
1993	0.00707182588
1994	0.007071440415
1995	0.007071350404
1996	0.007071181672
1997	0.007070941914
1998	0.007070656054
1999	0.007070552845
2000	0.00707007932
2001	0.007069938054
2002	0.007069507963
2003	0.007069171481
2004	0.007069076398
2005	0.007068787993
2006	0.00706863943
2007	0.007068425518
2008	0.007068318644
2009	0.007068225662
2010	0.007067963904
2011	0.007067518241
2012	0.00706744639
2013	0.007067355076
2014	0.007067013769
2015	0.007066663613
2016	0.007066585938
2017	0.007066380199
2018	0.007066104045
2019	0.007065986897
2020	0.007065474069
2021	0.007065290213
2022	0.00706510797
2023	0.007064876607
2024	0.007064651045
2025	0.007064450615
2026	0.007064036898
2027	0.007063535571
2028	0.007063350996
2029	0.007063147751
2030	0.007062681072
2031	0.007062435984
2032	0.007062120031
2033	0.007061561619
2034	0.007061470621
2035	0.007061204234
2036	0.007060921554
2037	0.007060609304
2038	0.007060270902
2039	0.007060080795
2040	0.00705983813
2041	0.007059697703
2042	0.007059601272
2043	0.007059332742
2044	0.007059135275
2045	0.007058773288
2046	0.007058698121
2047	0.007058595687
2048	0.007058436914
2049	0.007057975877
2050	0.007057877622
2051	0.007057524965
2052	0.007057012438
2053	0.007056785836
2054	0.007056426097
2055	0.007056226419
2056	0.007055784182
2057	0.007055407755
2058	0.00705525123
2059	0.007054868144
2060	0.007054622075
2061	0.007054341258
2062	0.007054086186
2063	0.007053747051
2064	0.007053621398
2065	0.007053202735
2066	0.007053019555
2067	0.007052754664
2068	0.007052653346
2069	0.007052337388
2070	0.007051950007
2071	0.007051655074
2072	0.007051452018
2073	0.007051169518
2074	0.007050733561
2075	0.007050551203
2076	0.007050114773
2077	0.007049985522
2078	0.007049858117
2079	0.007049636501
2080	0.007049573328
2081	0.007049444782
2082	0.007049310562
2083	0.007048895012
2084	0.007048681665
2085	0.00704817794
2086	0.007048040576
2087	0.007047736035
2088	0.007047397152
2089	0.007046903597
2090	0.007046615686
2091	0.007046096839
2092	0.007045946647
2093	0.007045246681
2094	0.007045016005
2095	0.007044806362
2096	0.007044313522
2097	0.007044230252
2098	0.007044058554
2099	0.007043941478
2100	0.007043597152
2101	0.007043288366
2102	0.007043212328
2103	0.007042882205
2104	0.007042307932
2105	0.007042009655
2106	0.007041527477
2107	0.007041412448
2108	0.007041017411
2109	0.007040713706
2110	0.007040513954
2111	0.007040353454
2112	0.007040026631
2113	0.007039939891
2114	0.007039790512
2115	0.007039493449
2116	0.007038961208
2117	0.007038857754
2118	0.00703851886
2119	0.007038076879
2120	0.007037972161
2121	0.007037679164
2122	0.007037370194
2123	0.007037243598
2124	0.00703714082
2125	0.007036414677
2126	0.007036090166
2127	0.007035974909
2128	0.007035764829
2129	0.007035525414
2130	0.007035418179
2131	0.007035353564
2132	0.007035058221
2133	0.007034444303
2134	0.007034144507
2135	0.007034044143
2136	0.007033635521
2137	0.007033492286
2138	0.007033139644
2139	0.007032525245
2140	0.007032349346
2141	0.007032159569
2142	0.007032064173
2143	0.007031707665
2144	0.00703159165
2145	0.007031400523
2146	0.007031136055
2147	0.007030857633
2148	0.007030366098
2149	0.007030127324
2150	0.007029638074
2151	0.007029323162
2152	0.007028805875
2153	0.007028434115
2154	0.007028184424
2155	0.007027587281
2156	0.007027350496
2157	0.007026973082
2158	0.007026452221
2159	0.007026320106
2160	0.007025860131
2161	0.007025742003
2162	0.007025463868
2163	0.007025336314
2164	0.007024960514
2165	0.007024790697
2166	0.007024345231
2167	0.0070241996
2168	0.007023822973
2169	0.007023561862
2170	0.007023455753
2171	0.007023161273
2172	0.007022905133
2173	0.007022369864
2174	0.007022175795
2175	0.00702139406
2176	0.007021183072
2177	0.007020799772
2178	0.007020352484
2179	0.007020304957
2180	0.007020101683
2181	0.00701973535
2182	0.007019360806
2183	0.00701900892
2184	0.007018527142
2185	0.007018407869
2186	0.007017930761
2187	0.0070177593
2188	0.007017612313
2189	0.007017387092
2190	0.007017199482
2191	0.00701703459
2192	0.007016821537
2193	0.007016513169
2194	0.007016385727
2195	0.007015964012
2196	0.007015674415
2197	0.007015362186
2198	0.007015141755
2199	0.007014685645
2200	0.007014318491
2201	0.00701416525
2202	0.007013888715
2203	0.007013480801
2204	0.007013175378
2205	0.007012972329
2206	0.007012388493
2207	0.007012093757
2208	0.00701178208
2209	0.007011635519
2210	0.007011301574
2211	0.007011160966
2212	0.007010723206
2213	0.007010360464
2214	0.007010203602
2215	0.007010134148
2216	0.007009751178
2217	0.007009624071
2218	0.00700944944
2219	0.007009013388
2220	0.007008538522
2221	0.007008434842
2222	0.007008163899
2223	0.007007858628
2224	0.007007777187
2225	0.007007609502
2226	0.007007333253
2227	0.007007094662
2228	0.007007012788
2229	0.007006640274
2230	0.007006505834
2231	0.00700618169
2232	0.007005934007
2233	0.007005492421
2234	0.007005221036
2235	0.007004862432
2236	0.007004676108
2237	0.007004550805
2238	0.007004152975
2239	0.007003883196
2240	0.00700367953
2241	0.007003474041
2242	0.007003127397
2243	0.007002830468
2244	0.007002695122
2245	0.007002584635
2246	0.007002213919
2247	0.007002096149
2248	0.007001949986
2249	0.007001419429
2250	0.007001267213
2251	0.007000701759
2252	0.007000630904
2253	0.007000517012
2254	0.007000228089
2255	0.006999945185
2256	0.006999524543
2257	0.006999321939
2258	0.006998982919
2259	0.006998862166
2260	0.006998388746
2261	0.0069981517
2262	0.006997942714
2263	0.006997807814
2264	0.006997492142
2265	0.006997311964
2266	0.006997273419
2267	0.006997012705
2268	0.006996703259
2269	0.006996592545
2270	0.006996468842
2271	0.006996345458
2272	0.006996031895
2273	0.006995960907
2274	0.006995746662
2275	0.006995564656
2276	0.006995139432
2277	0.006994771757
2278	0.006994316265
2279	0.006993992409
2280	0.006993714716
2281	0.006993566655
2282	0.006993279984
2283	0.006993083292
2284	0.006992895724
2285	0.006992516576
2286	0.006992434614
2287	0.006992120228
2288	0.006991909174
2289	0.006991746699
2290	0.006991604475
2291	0.006991293632
2292	0.006990737303
2293	0.006990579758
2294	0.00699029213
2295	0.006990155797
2296	0.006989897326
2297	0.006989670484
2298	0.006989415126
2299	0.006989302312
2300	0.006988978712
2301	0.006988793724
2302	0.006988569573
2303	0.006988259372
2304	0.006987987449
2305	0.006987693219
2306	0.006987324228
2307	0.006986994481
2308	0.006986723744
2309	0.006986371095
2310	0.006986290118
2311	0.006985560896
2312	0.006985333795
2313	0.006985160313
2314	0.006985030528
2315	0.006984717547
2316	0.006984514686
2317	0.006984279003
2318	0.006983858841
2319	0.006983614162
2320	0.006983353834
2321	0.006983201775
2322	0.006983034201
2323	0.006982844873
2324	0.00698260855
2325	0.006982361365
2326	0.006982103411
2327	0.006981847323
2328	0.006981707267
2329	0.006981598327
2330	0.006981531922
2331	0.006981306751
2332	0.00698126364
2333	0.006980819077
2334	0.006980518106
2335	0.006980185884
2336	0.006979948605
2337	0.006979539267
2338	0.00697934412
2339	0.006979207648
2340	0.006978813157
2341	0.006978495231
2342	0.006978220787
2343	0.006978123856
2344	0.006977958657
2345	0.006977865062
2346	0.006977529262
2347	0.006977349778
2348	0.006977236349
2349	0.006977131178
2350	0.006976961652
2351	0.006976852975
2352	0.006976393375
2353	0.006976229839
2354	0.006976116157
2355	0.006976014634
2356	0.006975699359
2357	0.006975369472
2358	0.006975179316
2359	0.006974837738
2360	0.00697458042
2361	0.006974389437
2362	0.006973901816
2363	0.006973362641
2364	0.006973273111
2365	0.006973086074
2366	0.006972842122
2367	0.006972670492
2368	0.006972587067
2369	0.006972377274
2370	0.006972056714
2371	0.006971773271
2372	0.006971715911
2373	0.006971555976
2374	0.006971416524
2375	0.006971172897
2376	0.006971125221
2377	0.006970930076
2378	0.006970694263
2379	0.006970542935
2380	0.006970433223
2381	0.006969868705
2382	0.00696948603
2383	0.006969420595
2384	0.006969172495
2385	0.006968967385
2386	0.00696852419
2387	0.00696836872
2388	0.00696815693
2389	0.006967681091
2390	0.006967511162
2391	0.006967382931
2392	0.0069670111
2393	0.006966726035
2394	0.006966342377
2395	0.006966224791
2396	0.006966143799
2397	0.006965902049
2398	0.006965818987
2399	0.006965784981
2400	0.006965640167
2401	0.006965479854
2402	0.006965333903
2403	0.006965044954
2404	0.006964837396
2405	0.006964730393
2406	0.006964542225
2407	0.006964429478
2408	0.006964218959
2409	0.006964021139
2410	0.006963767443
2411	0.006963557318
2412	0.006963489775
2413	0.006963168394
2414	0.006962867715
2415	0.006962530149
2416	0.00696236853
2417	0.006962255861
2418	0.006962160986
2419	0.006961710108
2420	0.006961485378
2421	0.006961160831
2422	0.00696096351
2423	0.00696091517
2424	0.006960634483
2425	0.006960501737
2426	0.006960391815
2427	0.006960318671
2428	0.006960089447
2429	0.006959957074
2430	0.006959788302
2431	0.006959560953
2432	0.006959452968
2433	0.006959109126
2434	0.006959040236
2435	0.006958778241
2436	0.006958588184
2437	0.00695839755
2438	0.006957916391
2439	0.006957798363
2440	0.006957338177
2441	0.006957183323
2442	0.006957010444
2443	0.006956697697
2444	0.006956345209
2445	0.0069562096
2446	0.006955962592
2447	0.006955629707
2448	0.006955403097
2449	0.00695529214
2450	0.006955159977
2451	0.006954661577
2452	0.006954495538
2453	0.006954294733
2454	0.006954096658
2455	0.006953966718
2456	0.006953699526
2457	0.006953639972
2458	0.006953465649
2459	0.006953330465
2460	0.006952840919
2461	0.006952331317
2462	0.006951984059
2463	0.006951591351
2464	0.006951223004
2465	0.006951084648
2466	0.006950882471
2467	0.006950726295
2468	0.006950420668
2469	0.006950271322
2470	0.00694992373
2471	0.006949514003
2472	0.006949355136
2473	0.006948951491
2474	0.006948721435
2475	0.006948420245
2476	0.006948063221
2477	0.006947799643
2478	0.006947585512
2479	0.006947480812
2480	0.006947313671
2481	0.006946929524
2482	0.006946761659
2483	0.006946432669
2484	0.006946208299
2485	0.006946103414
2486	0.006945710132
2487	0.006945411078
2488	0.006945226845
2489	0.006944877944
2490	0.006944816183
2491	0.006944471925
2492	0.006944359345
2493	0.006944048774
2494	0.006943719593
2495	0.006943468791
2496	0.006943324549
2497	0.006943216212
2498	0.006942946478
2499	0.006942652988
2500	0.006942470947
2501	0.006942301568
2502	0.006942130103
2503	0.006942074938
2504	0.006941754115
2505	0.00694148278
2506	0.006941305893
2507	0.006941258834
2508	0.006941024157
2509	0.006940898609
2510	0.006940751301
2511	0.006940594879
2512	0.00694042267
2513	0.00694021696
2514	0.006940066142
2515	0.006939778013
2516	0.006939521713
2517	0.006939473044
2518	0.006939380999
2519	0.006939090497
2520	0.006939038082
2521	0.006938939131
2522	0.006938859606
2523	0.00693861848
2524	0.006938557619
2525	0.006938283239
2526	0.006937841375
2527	0.006937387196
2528	0.006937057666
2529	0.006936851469
2530	0.006936719639
2531	0.00693643669
2532	0.006935903177
2533	0.006935846005
2534	0.006935517079
2535	0.006935321
2536	0.006935250549
2537	0.006934965531
2538	0.006934832538
2539	0.006934562287
2540	0.006934122199
2541	0.006933841562
2542	0.00693374541
2543	0.006933460297
2544	0.006933137868
2545	0.006932777294
2546	0.00693270497
2547	0.006932512555
2548	0.006932125048
2549	0.006931635403
2550	0.006931396672
2551	0.006931275341
2552	0.006930965611
2553	0.006930409547
2554	0.006930158498
2555	0.006929993251
2556	0.006929786473
2557	0.006929504449
2558	0.006928851074
2559	0.006928571958
2560	0.006928309334
2561	0.006928198149
2562	0.006928130069
2563	0.006928086067
2564	0.006927704831
2565	0.006927450174
2566	0.006927364275
2567	0.006927128764
2568	0.006926838341
2569	0.006926755438
2570	0.006926338913
2571	0.006926147145
2572	0.00692606714
2573	0.00692587043
2574	0.006925689522
2575	0.006925438692
2576	0.006925066711
2577	0.006924833324
2578	0.00692444109
2579	0.006924307484
2580	0.006923954449
2581	0.006923761593
2582	0.006923449893
2583	0.006923069534
2584	0.00692286781
2585	0.006922807222
2586	0.00692250338
2587	0.006922320185
2588	0.006922226829
2589	0.006921836282
2590	0.006921622544
2591	0.006921426842
2592	0.006921039077
2593	0.006920939934
2594	0.006920763778
2595	0.006920573161
2596	0.006920281334
2597	0.006920173039
2598	0.006920051677
2599	0.006919511858
2600	0.006919285186
2601	0.006919034503
2602	0.006918862541
2603	0.00691854789
2604	0.006918445905
2605	0.00691816088
2606	0.006917791706
2607	0.006917634176
2608	0.006917462024
2609	0.006917386932
2610	0.006917150213
2611	0.006916946312
2612	0.006916651728
2613	0.006916204739
2614	0.006916002421
2615	0.006915877764
2616	0.00691575309
2617	0.006915549268
2618	0.006915405345
2619	0.00691536499
2620	0.006915200506
2621	0.006914931453
2622	0.0069146851
2623	0.006914531871
2624	0.006914120742
2625	0.006913890662
2626	0.006913504938
2627	0.006913361161
2628	0.006913215769
2629	0.006913079283
2630	0.006912781866
2631	0.006912592404
2632	0.006912377004
2633	0.006912122343
2634	0.006912063227
2635	0.006911891635
2636	0.006911768363
2637	0.006911544873
2638	0.006911197458
2639	0.006911107263
2640	0.006910896185
2641	0.006910658655
2642	0.00691051429
2643	0.006910150837
2644	0.006910013726
2645	0.006909928172
2646	0.006909457818
2647	0.006909191772
2648	0.006909019409
2649	0.006908679867
2650	0.006908534928
2651	0.006908324573
2652	0.006908236727
2653	0.006907896027
2654	0.006907611938
2655	0.006907183533
2656	0.006906868933
2657	0.006906611376
2658	0.00690657215
2659	0.006906252723
2660	0.006906088012
2661	0.006905985649
2662	0.006905826556
2663	0.006905629425
2664	0.006905522021
2665	0.006904986463
2666	0.006904750231
2667	0.006904552471
2668	0.006904047965
2669	0.006903825158
2670	0.006903681396
2671	0.006903317275
2672	0.006903149186
2673	0.006902805323
2674	0.006902585922
2675	0.006902241022
2676	0.00690179843
2677	0.006901671749
2678	0.006901565263
2679	0.006901421339
2680	0.006901288209
2681	0.006901097561
2682	0.00690086319
2683	0.006900711579
2684	0.006900365132
2685	0.006900042809
2686	0.006899929986
2687	0.006899818058
2688	0.006899535517
2689	0.006899260872
2690	0.006899166436
2691	0.006898994682
2692	0.006898880637
2693	0.00689873227
2694	0.006898692204
2695	0.006898319351
2696	0.006898062807
2697	0.006897887375
2698	0.00689780784
2699	0.006897664569
2700	0.006897518847
2701	0.006897300017
2702	0.006897182118
2703	0.006896906083
2704	0.006896815728
2705	0.006896500013
2706	0.006896238966
2707	0.006895944959
2708	0.006895451968
2709	0.006895237276
2710	0.006895013438
2711	0.006894758545
2712	0.006894612169
2713	0.006894322755
2714	0.006894021767
2715	0.006893928575
2716	0.006893705839
2717	0.006893297768
2718	0.006893119006
2719	0.006893012072
2720	0.006892702849
2721	0.006892476324
2722	0.006892331411
2723	0.006892059649
2724	0.006892031024
2725	0.006891888917
2726	0.00689174075
2727	0.00689151615
2728	0.006891417027
2729	0.00689121188
2730	0.006891073478
2731	0.006890910252
2732	0.006890748086
2733	0.006890663778
2734	0.006890355524
2735	0.006890110329
2736	0.006890061083
2737	0.006889892098
2738	0.006889708466
2739	0.006889605889
2740	0.006889524942
2741	0.006889308004
2742	0.006888982718
2743	0.006888906712
2744	0.006888822856
2745	0.006888422646
2746	0.00688826846
2747	0.006888178453
2748	0.006887973834
2749	0.006887897853
2750	0.006887760346
2751	0.006887171356
2752	0.006886861718
2753	0.006886750124
2754	0.006886674136
2755	0.006886525437
2756	0.006886392448
2757	0.006886129329
2758	0.006885806237
2759	0.006885697204
2760	0.006885566492
2761	0.006885300888
2762	0.006885074963
2763	0.006884704395
2764	0.006884632699
2765	0.006884483871
2766	0.006884388419
2767	0.006884344634
2768	0.006884233197
2769	0.006883991848
2770	0.006883696236
2771	0.006883631278
2772	0.006883457187
2773	0.006883207621
2774	0.006882879763
2775	0.006882631799
2776	0.006882504097
2777	0.006882222905
2778	0.006882161563
2779	0.006882006719
2780	0.006881866136
2781	0.006881752049
2782	0.006881537441
2783	0.00688142263
2784	0.006881088812
2785	0.006880900006
2786	0.006880788725
2787	0.006880643255
2788	0.006880427319
2789	0.006880382926
2790	0.006880292514
2791	0.006880188354
2792	0.006880027274
2793	0.006879966121
2794	0.006879593099
2795	0.006879371001
2796	0.006879203519
2797	0.006879124424
2798	0.006878770206
2799	0.006878726633
2800	0.006878592514
2801	0.006878520782
2802	0.006878404735
2803	0.00687817341
2804	0.006877769621
2805	0.006877610086
2806	0.00687719952
2807	0.006877128844
2808	0.006876892053
2809	0.006876754402
2810	0.00687645418
2811	0.006876310566
2812	0.006876019678
2813	0.006875815354
2814	0.006875650443
2815	0.006875229251
2816	0.006875022369
2817	0.0068749368
2818	0.006874891579
2819	0.006874781248
2820	0.006874593539
2821	0.006874416439
2822	0.006874147107
2823	0.006873817679
2824	0.006873674876
2825	0.006873575589
2826	0.006873412823
2827	0.006873292634
2828	0.006873028246
2829	0.006872839491
2830	0.006872800008
2831	0.006872679974
2832	0.006872496168
2833	0.00687238091
2834	0.006871881566
2835	0.006871800363
2836	0.006871597035
2837	0.006871396662
2838	0.006871081971
2839	0.006870974188
2840	0.006870442504
2841	0.006870345171
2842	0.006870140806
2843	0.006869889243
2844	0.006869742769
2845	0.006869290214
2846	0.00686891999
2847	0.006868864928
2848	0.006868542269
2849	0.006868383998
2850	0.006868106225
2851	0.006867875382
2852	0.006867773063
2853	0.006867398271
2854	0.006867281369
2855	0.006867054239
2856	0.006867012113
2857	0.00686680498
2858	0.006866508505
2859	0.006866333052
2860	0.00686600079
2861	0.006865851373
2862	0.00686562535
2863	0.006865434415
2864	0.006865256814
2865	0.006865093283
2866	0.006864748635
2867	0.006864600117
2868	0.00686420317
2869	0.006864034294
2870	0.006863912152
2871	0.006863810556
2872	0.006863606696
2873	0.006863473462
2874	0.006863291892
2875	0.006862916888
2876	0.006862531603
2877	0.006862439052
2878	0.006862381701
2879	0.006862170099
2880	0.006861998266
2881	0.006861770955
2882	0.006861606261
2883	0.006861462493
2884	0.00686141577
2885	0.006861198115
2886	0.006860800093
2887	0.006860731925
2888	0.006860605098
2889	0.00686033794
2890	0.006860092765
2891	0.00685991731
2892	0.006859838467
2893	0.006859779627
2894	0.006859673168
2895	0.006859262032
